date,campaign_id,revenue,orders
2025-08-17,C033,37059.850000000006,3
2025-08-17,C034,11302.03,2
2025-08-17,C035,29339.34,4
2025-08-17,C036,8037.570000000001,2
2025-08-17,C037,8083.599999999999,1
2025-08-17,C038,16893.94,4
2025-08-17,C039,30554.989999999998,4
2025-08-17,C040,33428.98,3
2025-08-18,C001,0.0,0
2025-08-18,C002,24421.839999999997,3
2025-08-18,C003,45369.29,4
2025-08-18,C004,25299.449999999997,7
2025-08-18,C005,34064.4,5
2025-08-18,C006,21100.719999999998,3
2025-08-18,C007,47410.7,6
2025-08-18,C008,15927.539999999999,3
2025-08-18,C009,3684.77,2
2025-08-18,C010,2960.66,1
2025-08-18,C011,27879.57,4
2025-08-18,C012,10851.98,2
2025-08-18,C013,39749.06,5
2025-08-18,C014,9691.0,2
2025-08-18,C015,10933.68,2
2025-08-18,C016,24075.83,3
2025-08-18,C017,20682.06,6
2025-08-18,C018,25033.72,3
2025-08-18,C019,0.0,0
2025-08-18,C020,14661.490000000002,3
2025-08-18,C021,1327.43,1
2025-08-18,C022,6381.74,2
2025-08-18,C023,14453.98,2
2025-08-18,C024,9209.12,2
2025-08-18,C025,3849.8399999999997,1
2025-08-18,C026,0.0,0
2025-08-18,C027,15514.19,4
2025-08-18,C028,0.0,0
2025-08-18,C029,0.0,0
2025-08-18,C030,4965.56,1
2025-08-18,C031,33360.01,3
2025-08-18,C032,16036.99,2
2025-08-18,C033,4146.33,1
2025-08-18,C034,0.0,0
2025-08-18,C035,19214.379999999997,3
2025-08-18,C036,0.0,0
2025-08-18,C037,13691.81,1
2025-08-18,C038,1963.38,1
2025-08-18,C039,0.0,0
2025-08-18,C040,8330.13,1
2025-08-19,C001,34096.93,4
2025-08-19,C002,35953.47,6
2025-08-19,C003,39207.57,5
2025-08-19,C004,9571.79,2
2025-08-19,C005,13038.66,3
2025-08-19,C006,32054.91,5
2025-08-19,C007,55884.67,6
2025-08-19,C008,18537.72,5
2025-08-19,C009,23257.670000000002,3
2025-08-19,C010,21870.739999999998,2
2025-08-19,C011,20949.510000000002,3
2025-08-19,C012,21008.15,3
2025-08-19,C013,17266.91,3
2025-08-19,C014,27878.85,5
2025-08-19,C015,0.0,0
2025-08-19,C016,10519.93,1
2025-08-19,C017,30623.239999999998,3
2025-08-19,C018,7125.2,2
2025-08-19,C019,31316.809999999998,5
2025-08-19,C020,20488.02,5
2025-08-19,C021,27866.34,2
2025-08-19,C022,35708.92,3
2025-08-19,C023,14285.380000000001,3
2025-08-19,C024,10503.19,1
2025-08-19,C025,8501.92,2
2025-08-19,C026,9665.45,2
2025-08-19,C027,24057.28,6
2025-08-19,C028,1464.6,1
2025-08-19,C029,0.0,0
2025-08-19,C030,0.0,0
2025-08-19,C031,18486.97,1
2025-08-19,C032,15479.76,1
2025-08-19,C033,0.0,0
2025-08-19,C034,0.0,0
2025-08-19,C035,10208.91,4
2025-08-19,C036,8355.42,2
2025-08-19,C037,8779.69,2
2025-08-19,C038,5502.570000000001,1
2025-08-19,C039,14568.87,2
2025-08-19,C040,9969.349999999999,2
2025-08-20,C001,34131.36,5
2025-08-20,C002,49720.130000000005,6
2025-08-20,C003,39219.52,5
2025-08-20,C004,51517.04,8
2025-08-20,C005,22659.57,4
2025-08-20,C006,39055.71,5
2025-08-20,C007,29926.44,6
2025-08-20,C008,17600.079999999998,3
2025-08-20,C009,12617.12,4
2025-08-20,C010,29365.129999999997,3
2025-08-20,C011,9722.26,2
2025-08-20,C012,5039.16,1
2025-08-20,C013,42064.07,3
2025-08-20,C014,30569.78,4
2025-08-20,C015,20328.539999999997,2
2025-08-20,C016,0.0,0
2025-08-20,C017,0.0,0
2025-08-20,C018,2859.63,1
2025-08-20,C019,34975.31,4
2025-08-20,C020,34948.26,5
2025-08-20,C021,4120.61,1
2025-08-20,C022,28063.48,4
2025-08-20,C023,19904.57,3
2025-08-20,C024,5948.68,1
2025-08-20,C025,0.0,0
2025-08-20,C026,1796.17,2
2025-08-20,C027,34061.79,3
2025-08-20,C028,0.0,0
2025-08-20,C029,3494.17,1
2025-08-20,C030,18132.280000000002,2
2025-08-20,C031,9056.630000000001,2
2025-08-20,C032,4363.530000000001,1
2025-08-20,C033,0.0,0
2025-08-20,C034,15782.71,2
2025-08-20,C035,15339.800000000001,2
2025-08-20,C036,9704.630000000001,2
2025-08-20,C037,1843.02,1
2025-08-20,C038,29216.059999999998,3
2025-08-20,C039,2464.42,1
2025-08-20,C040,27365.95,4
2025-08-21,C001,14554.56,3
2025-08-21,C002,17593.76,3
2025-08-21,C003,29686.85,5
2025-08-21,C004,35735.32,4
2025-08-21,C005,62300.14,8
2025-08-21,C006,23454.68,3
2025-08-21,C007,12252.26,3
2025-08-21,C008,18328.6,3
2025-08-21,C009,0.0,0
2025-08-21,C010,11075.59,1
2025-08-21,C011,17260.35,2
2025-08-21,C012,874.49,1
2025-08-21,C013,15151.69,1
2025-08-21,C014,6926.03,2
2025-08-21,C015,19854.579999999998,2
2025-08-21,C016,0.0,0
2025-08-21,C017,0.0,0
2025-08-21,C018,23854.27,4
2025-08-21,C019,27258.1,3
2025-08-21,C020,0.0,0
2025-08-21,C021,5363.3099999999995,1
2025-08-21,C022,0.0,0
2025-08-21,C023,5322.0599999999995,1
2025-08-21,C024,13466.56,3
2025-08-21,C025,4058.99,1
2025-08-21,C026,0.0,0
2025-08-21,C027,6562.28,2
2025-08-21,C028,4701.88,1
2025-08-21,C029,0.0,0
2025-08-21,C030,0.0,0
2025-08-21,C031,0.0,0
2025-08-21,C032,0.0,0
2025-08-21,C033,8860.4,2
2025-08-21,C034,533.19,1
2025-08-21,C035,0.0,0
2025-08-21,C036,391.24,1
2025-08-21,C037,2459.98,1
2025-08-21,C038,9577.119999999999,1
2025-08-21,C039,0.0,0
2025-08-21,C040,9387.369999999999,2
2025-08-22,C001,29292.449999999997,4
2025-08-22,C002,32673.2,4
2025-08-22,C003,50302.7,6
2025-08-22,C004,52451.479999999996,6
2025-08-22,C005,36235.14,6
2025-08-22,C006,55273.32,7
2025-08-22,C007,36472.92,4
2025-08-22,C008,4129.7699999999995,1
2025-08-22,C009,2814.36,1
2025-08-22,C010,1975.3500000000001,1
2025-08-22,C011,5034.02,1
2025-08-22,C012,682.07,1
2025-08-22,C013,40683.42,3
2025-08-22,C014,0.0,0
2025-08-22,C015,22684.18,2
2025-08-22,C016,20453.22,4
2025-08-22,C017,0.0,0
2025-08-22,C018,0.0,0
2025-08-22,C019,6987.07,1
2025-08-22,C020,0.0,0
2025-08-22,C021,4938.36,1
2025-08-22,C022,25101.77,2
2025-08-22,C023,18404.03,2
2025-08-22,C024,1413.94,1
2025-08-22,C025,7081.459999999999,1
2025-08-22,C026,6258.450000000001,1
2025-08-22,C027,0.0,0
2025-08-22,C028,5275.4800000000005,1
2025-08-22,C029,17405.52,2
2025-08-22,C030,0.0,0
2025-08-22,C031,0.0,0
2025-08-22,C032,0.0,0
2025-08-22,C033,0.0,0
2025-08-22,C034,2297.21,1
2025-08-22,C035,0.0,0
2025-08-22,C036,0.0,0
2025-08-22,C037,0.0,0
2025-08-22,C038,3853.58,2
2025-08-22,C039,18816.79,3
2025-08-22,C040,0.0,0
2025-08-23,C001,12280.79,1
2025-08-23,C002,77407.86,7
2025-08-23,C003,43310.91,3
2025-08-23,C004,14608.67,4
2025-08-23,C005,45990.94,4
2025-08-23,C006,0.0,0
2025-08-23,C007,28983.859999999997,4
2025-08-23,C008,41435.97,4
2025-08-23,C009,0.0,0
2025-08-23,C010,0.0,0
2025-08-23,C011,0.0,0
2025-08-23,C012,21333.16,2
2025-08-23,C013,3484.14,1
2025-08-23,C014,5678.4,1
2025-08-23,C015,5627.03,1
2025-08-23,C016,17975.14,2
2025-08-23,C017,24148.47,3
2025-08-23,C018,3652.92,1
2025-08-23,C019,2335.98,1
2025-08-23,C020,10265.62,1
2025-08-23,C021,40509.18,5
2025-08-23,C022,16656.02,1
2025-08-23,C023,0.0,0
2025-08-23,C024,22579.98,2
2025-08-23,C025,7414.77,2
2025-08-23,C026,0.0,0
2025-08-23,C027,0.0,0
2025-08-23,C028,16878.29,2
2025-08-23,C029,0.0,0
2025-08-23,C030,0.0,0
2025-08-23,C031,0.0,0
2025-08-23,C032,0.0,0
2025-08-23,C033,8150.719999999999,2
2025-08-23,C034,0.0,0
2025-08-23,C035,5736.32,1
2025-08-23,C036,0.0,0
2025-08-23,C037,7767.32,3
2025-08-23,C038,15385.199999999999,2
2025-08-23,C039,26822.17,4
2025-08-23,C040,1463.64,1
2025-08-24,C001,39629.049999999996,6
2025-08-24,C002,13322.019999999999,1
2025-08-24,C003,41594.42,6
2025-08-24,C004,13821.89,2
2025-08-24,C005,29874.11,7
2025-08-24,C006,31580.289999999997,4
2025-08-24,C007,36990.52,5
2025-08-24,C008,14587.67,2
2025-08-24,C009,9312.99,2
2025-08-24,C010,543.24,1
2025-08-24,C011,0.0,0
2025-08-24,C012,0.0,0
2025-08-24,C013,21064.11,1
2025-08-24,C014,17416.02,2
2025-08-24,C015,33437.71,4
2025-08-24,C016,10883.22,2
2025-08-24,C017,5575.870000000001,1
2025-08-24,C018,0.0,0
2025-08-24,C019,0.0,0
2025-08-24,C020,15378.32,4
2025-08-24,C021,12295.210000000001,1
2025-08-24,C022,4529.53,2
2025-08-24,C023,11433.58,2
2025-08-24,C024,19396.36,2
2025-08-24,C025,2709.31,1
2025-08-24,C026,0.0,0
2025-08-24,C027,0.0,0
2025-08-24,C028,12677.41,2
2025-08-24,C029,11641.2,1
2025-08-24,C030,0.0,0
2025-08-24,C031,3533.3999999999996,1
2025-08-24,C032,29229.49,3
2025-08-24,C033,6254.85,1
2025-08-24,C034,0.0,0
2025-08-24,C035,0.0,0
2025-08-24,C036,0.0,0
2025-08-24,C037,0.0,0
2025-08-24,C038,19272.24,2
2025-08-24,C039,7782.46,1
2025-08-24,C040,7308.34,1
2025-08-25,C001,15505.15,2
2025-08-25,C002,49510.45,8
2025-08-25,C003,13326.27,3
2025-08-25,C004,3287.77,1
2025-08-25,C005,18517.73,2
2025-08-25,C006,38896.51,5
2025-08-25,C007,17682.33,3
2025-08-25,C008,51227.74,6
2025-08-25,C009,15155.060000000001,1
2025-08-25,C010,8779.99,1
2025-08-25,C011,0.0,0
2025-08-25,C012,0.0,0
2025-08-25,C013,0.0,0
2025-08-25,C014,0.0,0
2025-08-25,C015,4116.49,1
2025-08-25,C016,38620.380000000005,4
2025-08-25,C017,28192.1,3
2025-08-25,C018,14550.650000000001,3
2025-08-25,C019,6797.4400000000005,2
2025-08-25,C020,25934.97,3
2025-08-25,C021,8085.780000000001,1
2025-08-25,C022,3905.07,1
2025-08-25,C023,10090.28,1
2025-08-25,C024,9643.35,1
2025-08-25,C025,10126.369999999999,2
2025-08-25,C026,0.0,0
2025-08-25,C027,0.0,0
2025-08-25,C028,0.0,0
2025-08-25,C029,0.0,0
2025-08-25,C030,8047.01,2
2025-08-25,C031,3171.31,1
2025-08-25,C032,4062.8,1
2025-08-25,C033,0.0,0
2025-08-25,C034,0.0,0
2025-08-25,C035,2072.6,1
2025-08-25,C036,0.0,0
2025-08-25,C037,23939.3,4
2025-08-25,C038,672.0,1
2025-08-25,C039,25760.81,2
2025-08-25,C040,0.0,0
2025-08-26,C001,24884.27,4
2025-08-26,C002,4317.02,1
2025-08-26,C003,24285.8,5
2025-08-26,C004,3961.0099999999998,2
2025-08-26,C005,24089.68,4
2025-08-26,C006,29324.6,3
2025-08-26,C007,28289.14,6
2025-08-26,C008,34682.9,4
2025-08-26,C009,0.0,0
2025-08-26,C010,12471.12,2
2025-08-26,C011,9668.7,1
2025-08-26,C012,16312.94,2
2025-08-26,C013,17763.13,2
2025-08-26,C014,16405.67,2
2025-08-26,C015,0.0,0
2025-08-26,C016,11133.2,1
2025-08-26,C017,9807.84,2
2025-08-26,C018,11534.029999999999,3
2025-08-26,C019,26353.14,4
2025-08-26,C020,0.0,0
2025-08-26,C021,5455.59,1
2025-08-26,C022,7613.0,1
2025-08-26,C023,1512.27,1
2025-08-26,C024,8229.06,1
2025-08-26,C025,13345.66,2
2025-08-26,C026,0.0,0
2025-08-26,C027,24440.33,3
2025-08-26,C028,25206.27,4
2025-08-26,C029,9715.1,1
2025-08-26,C030,0.0,0
2025-08-26,C031,6496.349999999999,1
2025-08-26,C032,2466.56,1
2025-08-26,C033,0.0,0
2025-08-26,C034,20960.829999999998,3
2025-08-26,C035,0.0,0
2025-08-26,C036,11087.35,2
2025-08-26,C037,5882.66,1
2025-08-26,C038,14301.750000000002,1
2025-08-26,C039,0.0,0
2025-08-26,C040,4385.469999999999,1
2025-08-27,C001,8611.75,3
2025-08-27,C002,31709.66,3
2025-08-27,C003,23827.769999999997,2
2025-08-27,C004,39098.36,8
2025-08-27,C005,56572.68,4
2025-08-27,C006,70037.62,8
2025-08-27,C007,24738.63,3
2025-08-27,C008,4271.49,1
2025-08-27,C009,19769.54,2
2025-08-27,C010,14171.25,2
2025-08-27,C011,2460.88,1
2025-08-27,C012,23015.289999999997,3
2025-08-27,C013,21270.22,2
2025-08-27,C014,0.0,0
2025-08-27,C015,4475.22,2
2025-08-27,C016,713.35,1
2025-08-27,C017,30024.02,2
2025-08-27,C018,0.0,0
2025-08-27,C019,19270.19,2
2025-08-27,C020,12002.71,2
2025-08-27,C021,14994.34,2
2025-08-27,C022,2940.24,1
2025-08-27,C023,11143.21,1
2025-08-27,C024,1141.96,1
2025-08-27,C025,0.0,0
2025-08-27,C026,13021.61,1
2025-08-27,C027,1824.75,1
2025-08-27,C028,0.0,0
2025-08-27,C029,0.0,0
2025-08-27,C030,0.0,0
2025-08-27,C031,0.0,0
2025-08-27,C032,19683.8,3
2025-08-27,C033,8091.03,1
2025-08-27,C034,0.0,0
2025-08-27,C035,5068.3,1
2025-08-27,C036,0.0,0
2025-08-27,C037,0.0,0
2025-08-27,C038,33415.75,3
2025-08-27,C039,22045.13,2
2025-08-27,C040,6705.490000000001,1
2025-08-28,C001,12509.259999999998,1
2025-08-28,C002,29777.399999999998,5
2025-08-28,C003,30618.83,5
2025-08-28,C004,0.0,0
2025-08-28,C005,25825.51,5
2025-08-28,C006,32408.48,5
2025-08-28,C007,12243.03,2
2025-08-28,C008,23449.53,3
2025-08-28,C009,7222.6,1
2025-08-28,C010,3657.78,1
2025-08-28,C011,12937.09,4
2025-08-28,C012,7236.13,2
2025-08-28,C013,22697.52,3
2025-08-28,C014,0.0,0
2025-08-28,C015,3035.0,1
2025-08-28,C016,10987.31,3
2025-08-28,C017,27023.85,3
2025-08-28,C018,1642.13,1
2025-08-28,C019,6072.88,1
2025-08-28,C020,0.0,0
2025-08-28,C021,0.0,0
2025-08-28,C022,13132.51,2
2025-08-28,C023,33427.29,4
2025-08-28,C024,10914.78,1
2025-08-28,C025,0.0,0
2025-08-28,C026,10124.97,2
2025-08-28,C027,5887.32,1
2025-08-28,C028,0.0,0
2025-08-28,C029,4965.56,1
2025-08-28,C030,0.0,0
2025-08-28,C031,7347.12,1
2025-08-28,C032,6146.46,1
2025-08-28,C033,14910.05,2
2025-08-28,C034,0.0,0
2025-08-28,C035,13371.56,2
2025-08-28,C036,4532.7300000000005,1
2025-08-28,C037,11442.960000000001,2
2025-08-28,C038,0.0,0
2025-08-28,C039,22445.58,3
2025-08-28,C040,6870.48,1
2025-08-29,C001,14478.38,3
2025-08-29,C002,16778.78,2
2025-08-29,C003,25294.239999999998,3
2025-08-29,C004,20602.32,4
2025-08-29,C005,0.0,0
2025-08-29,C006,9103.859999999999,1
2025-08-29,C007,6064.2300000000005,1
2025-08-29,C008,23285.28,3
2025-08-29,C009,8829.2,3
2025-08-29,C010,18682.62,3
2025-08-29,C011,5187.55,2
2025-08-29,C012,1595.18,1
2025-08-29,C013,6754.24,1
2025-08-29,C014,1464.95,2
2025-08-29,C015,619.5,1
2025-08-29,C016,26995.5,4
2025-08-29,C017,11936.009999999998,2
2025-08-29,C018,7321.58,1
2025-08-29,C019,0.0,0
2025-08-29,C020,0.0,0
2025-08-29,C021,18314.989999999998,5
2025-08-29,C022,0.0,0
2025-08-29,C023,10276.7,4
2025-08-29,C024,2891.77,1
2025-08-29,C025,0.0,0
2025-08-29,C026,0.0,0
2025-08-29,C027,6898.76,2
2025-08-29,C028,0.0,0
2025-08-29,C029,17558.91,2
2025-08-29,C030,0.0,0
2025-08-29,C031,9669.16,1
2025-08-29,C032,23527.64,3
2025-08-29,C033,748.48,1
2025-08-29,C034,0.0,0
2025-08-29,C035,0.0,0
2025-08-29,C036,0.0,0
2025-08-29,C037,12104.550000000001,2
2025-08-29,C038,0.0,0
2025-08-29,C039,0.0,0
2025-08-29,C040,0.0,0
2025-08-30,C001,29564.57,4
2025-08-30,C002,14996.4,2
2025-08-30,C003,29284.95,5
2025-08-30,C004,47287.42,7
2025-08-30,C005,22702.96,3
2025-08-30,C006,4608.25,1
2025-08-30,C007,14849.26,3
2025-08-30,C008,36801.33,6
2025-08-30,C009,503.98,1
2025-08-30,C010,5494.6,1
2025-08-30,C011,11896.41,2
2025-08-30,C012,0.0,0
2025-08-30,C013,17438.29,3
2025-08-30,C014,11241.460000000001,3
2025-08-30,C015,10335.619999999999,1
2025-08-30,C016,4570.7,2
2025-08-30,C017,17371.98,2
2025-08-30,C018,5148.88,1
2025-08-30,C019,5277.59,2
2025-08-30,C020,4547.6900000000005,2
2025-08-30,C021,10082.380000000001,1
2025-08-30,C022,7979.43,2
2025-08-30,C023,22330.4,2
2025-08-30,C024,11374.369999999999,1
2025-08-30,C025,4897.59,2
2025-08-30,C026,34995.48,5
2025-08-30,C027,0.0,0
2025-08-30,C028,12617.76,2
2025-08-30,C029,12554.55,1
2025-08-30,C030,0.0,0
2025-08-30,C031,0.0,0
2025-08-30,C032,0.0,0
2025-08-30,C033,5129.28,1
2025-08-30,C034,13547.27,3
2025-08-30,C035,14151.44,2
2025-08-30,C036,0.0,0
2025-08-30,C037,7012.33,1
2025-08-30,C038,0.0,0
2025-08-30,C039,15752.220000000001,2
2025-08-30,C040,0.0,0
2025-08-31,C001,0.0,0
2025-08-31,C002,8245.38,2
2025-08-31,C003,21340.62,5
2025-08-31,C004,16154.92,5
2025-08-31,C005,37892.24,5
2025-08-31,C006,23236.32,4
2025-08-31,C007,6902.59,2
2025-08-31,C008,27506.7,4
2025-08-31,C009,14010.99,2
2025-08-31,C010,13039.5,2
2025-08-31,C011,7950.08,2
2025-08-31,C012,8562.93,2
2025-08-31,C013,28794.46,4
2025-08-31,C014,0.0,0
2025-08-31,C015,24508.75,3
2025-08-31,C016,33370.76,3
2025-08-31,C017,0.0,0
2025-08-31,C018,10352.98,1
2025-08-31,C019,0.0,0
2025-08-31,C020,0.0,0
2025-08-31,C021,3632.1799999999994,1
2025-08-31,C022,20042.75,2
2025-08-31,C023,0.0,0
2025-08-31,C024,7197.75,1
2025-08-31,C025,0.0,0
2025-08-31,C026,0.0,0
2025-08-31,C027,4942.82,1
2025-08-31,C028,0.0,0
2025-08-31,C029,2439.62,1
2025-08-31,C030,12169.380000000001,1
2025-08-31,C031,0.0,0
2025-08-31,C032,3370.2,1
2025-08-31,C033,0.0,0
2025-08-31,C034,0.0,0
2025-08-31,C035,11926.53,2
2025-08-31,C036,17826.170000000002,2
2025-08-31,C037,3938.7700000000004,2
2025-08-31,C038,794.46,1
2025-08-31,C039,0.0,0
2025-08-31,C040,3010.34,1
2025-09-01,C001,25857.27,6
2025-09-01,C002,10882.17,2
2025-09-01,C003,13795.51,2
2025-09-01,C004,22493.96,4
2025-09-01,C005,29692.64,6
2025-09-01,C006,24409.559999999998,2
2025-09-01,C007,51915.32,4
2025-09-01,C008,25191.06,5
2025-09-01,C009,8674.130000000001,3
2025-09-01,C010,2575.7,1
2025-09-01,C011,7884.85,2
2025-09-01,C012,12103.16,1
2025-09-01,C013,6406.47,1
2025-09-01,C014,0.0,0
2025-09-01,C015,2883.8500000000004,2
2025-09-01,C016,0.0,0
2025-09-01,C017,3187.17,1
2025-09-01,C018,6635.700000000001,1
2025-09-01,C019,0.0,0
2025-09-01,C020,22433.3,2
2025-09-01,C021,11665.23,3
2025-09-01,C022,1245.15,1
2025-09-01,C023,20798.99,2
2025-09-01,C024,0.0,0
2025-09-01,C025,0.0,0
2025-09-01,C026,11373.9,2
2025-09-01,C027,11124.740000000002,1
2025-09-01,C028,4651.17,1
2025-09-01,C029,9772.56,1
2025-09-01,C030,22028.2,2
2025-09-01,C031,7950.25,1
2025-09-01,C032,3447.86,1
2025-09-01,C033,4613.22,1
2025-09-01,C034,0.0,0
2025-09-01,C035,8502.18,1
2025-09-01,C036,0.0,0
2025-09-01,C037,0.0,0
2025-09-01,C038,7837.24,1
2025-09-01,C039,4051.08,1
2025-09-01,C040,13029.369999999999,2
2025-09-02,C001,18083.17,2
2025-09-02,C002,20857.29,4
2025-09-02,C003,36268.520000000004,6
2025-09-02,C004,14596.919999999998,2
2025-09-02,C005,22100.68,4
2025-09-02,C006,21330.6,2
2025-09-02,C007,24394.13,3
2025-09-02,C008,1709.5500000000002,1
2025-09-02,C009,1086.59,1
2025-09-02,C010,17862.77,2
2025-09-02,C011,11791.68,3
2025-09-02,C012,5179.530000000001,1
2025-09-02,C013,4557.14,1
2025-09-02,C014,1422.24,1
2025-09-02,C015,0.0,0
2025-09-02,C016,0.0,0
2025-09-02,C017,15207.74,2
2025-09-02,C018,28074.329999999998,3
2025-09-02,C019,2365.0299999999997,1
2025-09-02,C020,0.0,0
2025-09-02,C021,2980.4,1
2025-09-02,C022,0.0,0
2025-09-02,C023,0.0,0
2025-09-02,C024,0.0,0
2025-09-02,C025,15821.09,1
2025-09-02,C026,10193.329999999998,1
2025-09-02,C027,0.0,0
2025-09-02,C028,0.0,0
2025-09-02,C029,16710.47,1
2025-09-02,C030,0.0,0
2025-09-02,C031,7636.459999999999,1
2025-09-02,C032,0.0,0
2025-09-02,C033,0.0,0
2025-09-02,C034,0.0,0
2025-09-02,C035,0.0,0
2025-09-02,C036,0.0,0
2025-09-02,C037,0.0,0
2025-09-02,C038,4141.71,1
2025-09-02,C039,5714.91,1
2025-09-02,C040,2409.56,1
2025-09-03,C001,44501.99,5
2025-09-03,C002,9827.07,4
2025-09-03,C003,19685.63,3
2025-09-03,C004,0.0,0
2025-09-03,C005,37238.39,4
2025-09-03,C006,15638.130000000001,2
2025-09-03,C007,12083.439999999999,2
2025-09-03,C008,24756.12,4
2025-09-03,C009,27772.93,3
2025-09-03,C010,4224.2699999999995,2
2025-09-03,C011,0.0,0
2025-09-03,C012,15593.48,3
2025-09-03,C013,8934.63,1
2025-09-03,C014,14575.18,1
2025-09-03,C015,0.0,0
2025-09-03,C016,0.0,0
2025-09-03,C017,13645.39,2
2025-09-03,C018,26539.07,3
2025-09-03,C019,0.0,0
2025-09-03,C020,38622.27,4
2025-09-03,C021,0.0,0
2025-09-03,C022,13283.34,1
2025-09-03,C023,12676.02,2
2025-09-03,C024,19639.88,2
2025-09-03,C025,11651.3,2
2025-09-03,C026,0.0,0
2025-09-03,C027,7814.539999999999,1
2025-09-03,C028,0.0,0
2025-09-03,C029,0.0,0
2025-09-03,C030,0.0,0
2025-09-03,C031,8840.689999999999,1
2025-09-03,C032,16648.33,1
2025-09-03,C033,0.0,0
2025-09-03,C034,0.0,0
2025-09-03,C035,2254.38,1
2025-09-03,C037,0.0,0
2025-09-03,C038,0.0,0
2025-09-03,C039,23421.25,3
2025-09-03,C040,0.0,0
2025-09-04,C001,52344.92,8
2025-09-04,C002,21314.56,2
2025-09-04,C003,4518.42,1
2025-09-04,C004,7237.34,1
2025-09-04,C005,32588.85,4
2025-09-04,C006,33744.17,6
2025-09-04,C007,33082.3,6
2025-09-04,C008,12918.39,2
2025-09-04,C009,0.0,0
2025-09-04,C010,642.71,1
2025-09-04,C011,23915.95,3
2025-09-04,C012,27133.28,4
2025-09-04,C013,7968.58,2
2025-09-04,C014,11073.83,2
2025-09-04,C015,6232.93,2
2025-09-04,C016,0.0,0
2025-09-04,C017,0.0,0
2025-09-04,C018,0.0,0
2025-09-04,C019,2361.36,1
2025-09-04,C020,7375.120000000001,1
2025-09-04,C021,16534.97,2
2025-09-04,C022,0.0,0
2025-09-04,C023,11948.17,2
2025-09-04,C024,5845.34,1
2025-09-04,C025,3699.84,1
2025-09-04,C026,0.0,0
2025-09-04,C027,0.0,0
2025-09-04,C028,0.0,0
2025-09-04,C029,0.0,0
2025-09-04,C030,17597.519999999997,2
2025-09-04,C031,0.0,0
2025-09-04,C032,0.0,0
2025-09-04,C033,0.0,0
2025-09-04,C034,0.0,0
2025-09-04,C035,13888.59,2
2025-09-04,C036,8499.029999999999,1
2025-09-04,C037,0.0,0
2025-09-04,C038,0.0,0
2025-09-04,C039,8712.24,1
2025-09-04,C040,0.0,0
2025-09-05,C001,20088.56,3
2025-09-05,C002,51670.69,5
2025-09-05,C003,1114.08,1
2025-09-05,C004,16045.83,2
2025-09-05,C005,52149.53,7
2025-09-05,C006,35630.19,6
2025-09-05,C007,32094.06,5
2025-09-05,C008,17520.91,2
2025-09-05,C009,20474.37,2
2025-09-05,C010,5057.69,2
2025-09-05,C011,19325.93,3
2025-09-05,C012,0.0,0
2025-09-05,C013,13999.869999999999,2
2025-09-05,C014,3973.89,1
2025-09-05,C015,7995.2300000000005,1
2025-09-05,C016,7036.31,1
2025-09-05,C017,0.0,0
2025-09-05,C018,0.0,0
2025-09-05,C019,8333.2,1
2025-09-05,C020,3129.04,1
2025-09-05,C021,13648.48,2
2025-09-05,C022,0.0,0
2025-09-05,C023,7928.81,2
2025-09-05,C024,4679.7300000000005,1
2025-09-05,C025,0.0,0
2025-09-05,C026,0.0,0
2025-09-05,C027,4380.889999999999,1
2025-09-05,C028,0.0,0
2025-09-05,C029,0.0,0
2025-09-05,C030,9733.9,1
2025-09-05,C031,7237.92,1
2025-09-05,C032,21246.68,2
2025-09-05,C033,22366.83,3
2025-09-05,C034,0.0,0
2025-09-05,C035,0.0,0
2025-09-05,C036,10808.32,2
2025-09-05,C037,0.0,0
2025-09-05,C038,6431.93,2
2025-09-05,C039,0.0,0
2025-09-05,C040,0.0,0
2025-09-06,C001,35870.96,4
2025-09-06,C002,1125.87,1
2025-09-06,C003,21934.379999999997,2
2025-09-06,C004,9756.929999999998,1
2025-09-06,C005,24659.24,2
2025-09-06,C006,32642.18,2
2025-09-06,C007,10540.39,3
2025-09-06,C008,45360.11,5
2025-09-06,C009,4962.86,2
2025-09-06,C010,4236.69,1
2025-09-06,C011,15123.08,2
2025-09-06,C012,8214.56,1
2025-09-06,C013,7445.93,2
2025-09-06,C014,0.0,0
2025-09-06,C015,12912.54,2
2025-09-06,C016,0.0,0
2025-09-06,C017,0.0,0
2025-09-06,C018,16352.24,3
2025-09-06,C019,21931.53,4
2025-09-06,C020,0.0,0
2025-09-06,C021,12430.96,2
2025-09-06,C022,4017.27,1
2025-09-06,C023,0.0,0
2025-09-06,C024,18706.21,2
2025-09-06,C025,0.0,0
2025-09-06,C026,26713.27,2
2025-09-06,C027,0.0,0
2025-09-06,C028,0.0,0
2025-09-06,C029,0.0,0
2025-09-06,C030,0.0,0
2025-09-06,C031,4418.6900000000005,1
2025-09-06,C032,0.0,0
2025-09-06,C033,0.0,0
2025-09-06,C034,0.0,0
2025-09-06,C035,13890.78,1
2025-09-06,C036,3614.34,1
2025-09-06,C037,0.0,0
2025-09-06,C038,1541.67,1
2025-09-06,C039,0.0,0
2025-09-06,C040,14309.72,3
2025-09-07,C001,33829.49,6
2025-09-07,C002,22568.739999999998,3
2025-09-07,C003,25837.6,5
2025-09-07,C004,55581.54,7
2025-09-07,C005,25767.23,3
2025-09-07,C006,37083.03,4
2025-09-07,C007,27272.09,4
